,exp_duration,input_graph,qty_edges,qty_merges,qty_nodes,qty_threads
295,0.10899829864501953,estrella400,399.0,238.0,400.0,30
296,0.008405685424804688,estrella500,499.0,0.0,500.0,1
297,0.10454368591308594,estrella500,499.0,267.0,500.0,5
298,0.15762925148010254,estrella500,499.0,336.0,500.0,15
299,0.17975568771362305,estrella500,499.0,316.0,500.0,30
300,0.011542797088623047,estrella600,599.0,0.0,600.0,1
301,0.22961735725402832,estrella600,599.0,312.0,600.0,5
302,0.16118645668029785,estrella600,599.0,346.0,600.0,15
303,0.24454951286315918,estrella600,599.0,349.0,600.0,30
304,0.010325193405151367,estrella700,699.0,0.0,700.0,1
305,0.1906421184539795,estrella700,699.0,368.0,700.0,5
306,0.2196674346923828,estrella700,699.0,417.0,700.0,15
307,0.2184154987335205,estrella700,699.0,359.0,700.0,30
308,0.0161283016204834,estrella800,799.0,0.0,800.0,1
309,0.24675798416137695,estrella800,799.0,409.0,800.0,5
310,0.292708158493042,estrella800,799.0,489.0,800.0,15
311,0.5161173343658447,estrella800,799.0,515.0,800.0,30
312,0.0175473690032959,estrella900,899.0,0.0,900.0,1
313,0.30368757247924805,estrella900,899.0,464.0,900.0,5
314,0.43635106086730957,estrella900,899.0,564.0,900.0,15
315,0.47400379180908203,estrella900,899.0,524.0,900.0,30
316,0.024147987365722656,estrella1000,999.0,0.0,1000.0,1
317,0.379683256149292,estrella1000,999.0,517.0,1000.0,5
318,0.4140145778656006,estrella1000,999.0,567.0,1000.0,15
319,0.5718743801116943,estrella1000,999.0,556.0,1000.0,30
320,0.006399869918823242,estrella100,99.0,0.0,100.0,1
321,0.021174907684326172,estrella100,99.0,57.0,100.0,5
322,0.01651787757873535,estrella100,99.0,64.0,100.0,15
323,0.02380514144897461,estrella100,99.0,80.0,100.0,30
324,0.008543968200683594,estrella200,199.0,0.0,200.0,1
325,0.029111862182617188,estrella200,199.0,110.0,200.0,5
326,0.03792905807495117,estrella200,199.0,158.0,200.0,15
327,0.044902801513671875,estrella200,199.0,153.0,200.0,30
328,0.008080244064331055,estrella300,299.0,0.0,300.0,1
329,0.046430349349975586,estrella300,299.0,159.0,300.0,5
330,0.05119132995605469,estrella300,299.0,181.0,300.0,15
331,0.08832740783691406,estrella300,299.0,188.0,300.0,30
332,0.007759571075439453,estrella400,399.0,0.0,400.0,1
333,0.07692503929138184,estrella400,399.0,226.0,400.0,5
334,0.0855870246887207,estrella400,399.0,261.0,400.0,15
